iid;title;year;Animation;Adventure;Children;Comedy;Fantasy;Romance;Drama;Action;Crime;Thriller;Horror;Mystery;Sci-Fi;War;Musical;Documentary;IMAX;Western;Film-Noir;(no genres listed);directors;actors;writers
245;Sirens;1990;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
246;Six Degrees of Separation;1990;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
247;Sleepless in Seattle;1990;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
248;Sliver;1990;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
249;Blade Runner;1980;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;;;
250;Son in Law;1990;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
251;So I Married an Axe Murderer;1990;False;False;False;True;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
252;Super Mario Bros.;1990;False;True;True;True;True;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;;;
253;Nightmare Before Christmas;1990;True;False;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
254;Three Musketeers;1990;False;True;False;True;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
255;Tombstone;1990;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;True;False;False;;;
256;True Romance;1990;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
257;Welcome to the Dollhouse;1990;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
258;Little Rascals;1990;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
259;Brady Bunch Movie;1990;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
260;Home Alone;1990;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
261;Ghost;1990;False;False;False;True;True;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
262;Aladdin;1990;True;True;True;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
263;Terminator 2: Judgment Day;1990;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;;;
264;Dances with Wolves;1990;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;;;
265;Batman;1980;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;;;
266;Silence of the Lambs;1990;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;;;
267;Snow White and the Seven Dwarfs;1950;True;False;True;False;True;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
268;Beauty and the Beast;1990;True;False;True;False;True;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;;;
269;Pinocchio;1950;True;False;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
270;Pretty Woman;1990;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
271;Wild Bunch;1960;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;;;
272;Fargo;1990;False;False;False;True;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
273;Homeward Bound II: Lost in San Francisco;1990;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
274;Heavy Metal;1980;True;True;False;False;False;False;False;True;False;False;True;False;True;False;False;False;False;False;False;False;;;
275;Aristocats;1970;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
276;Primal Fear;1990;False;False;False;False;False;False;True;False;True;True;False;True;False;False;False;False;False;False;False;False;;;
277;All Dogs Go to Heaven 2;1990;True;True;True;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
278;Sgt. Bilko;1990;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
279;Diabolique;1990;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
280;Courage Under Fire;1990;False;False;False;False;False;False;True;True;True;False;False;False;False;True;False;False;False;False;False;False;;;
281;Mission: Impossible;1990;False;True;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False;False;False;False;;;
282;Dragonheart;1990;False;True;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
283;James and the Giant Peach;1990;True;True;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
284;Kids in the Hall: Brain Candy;1990;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
285;Mystery Science Theater 3000: The Movie;1990;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
286;Space Jam;1990;True;True;True;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
287;Substitute;1990;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
288;Mulholland Falls;1990;False;False;False;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
289;Truth About Cats & Dogs;1990;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
290;Oliver & Company;1980;True;True;True;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
291;Dead Man;1990;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;True;False;False;;;
292;Multiplicity;1990;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
293;Wallace & Gromit: The Best of Aardman Animation;1990;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
294;Craft;1990;False;False;False;False;True;False;True;False;False;True;True;False;False;False;False;False;False;False;False;False;;;
295;Rock;1990;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;;;
296;Twister;1990;False;True;False;False;False;True;False;True;False;True;False;False;False;False;False;False;False;False;False;False;;;
297;Barb Wire;1990;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;;;
298;Ghost in the Shell;1990;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
299;Thinner;1990;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;;;
300;Spy Hard;1990;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
301;Wallace & Gromit: A Close Shave;1990;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
302;Arrival;1990;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;;;
303;Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb;1960;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;;;
304;Phantom;1990;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
305;Striptease;1990;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
306;Jack;1990;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
307;Trainspotting;1990;False;False;False;True;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
308;Independence Day;1990;False;True;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;;;
